genetic;length;mass;exercise;smoking;alcohol;sugar;lifespan
81.0;162.0;79.0;2.0;1.0;6.0;1.0;84.0
81.0;162.0;70.0;1.0;5.0;8.0;2.0;72.0
80.0;191.0;62.0;2.0;14.0;8.0;3.0;76.0
81.0;186.0;95.0;1.0;20.0;7.0;2.0;62.0
81.0;185.0;79.0;2.0;5.0;5.0;4.0;87.0
81.0;192.0;64.0;2.0;1.0;5.0;4.0;84.0
81.0;173.0;85.0;3.0;8.0;7.0;5.0;78.0
81.0;158.0;74.0;1.0;12.0;8.0;3.0;64.0
81.0;187.0;61.0;1.0;22.0;1.0;1.0;75.0
78.0;201.0;65.0;1.0;12.0;8.0;2.0;69.0
81.0;187.0;71.0;1.0;13.0;5.0;3.0;73.0
80.0;169.0;90.0;2.0;11.0;6.0;4.0;66.0
78.0;198.0;85.0;2.0;19.0;6.0;1.0;74.0
81.0;185.0;73.0;1.0;5.0;9.0;2.0;77.0
78.0;171.0;69.0;3.0;8.0;6.0;4.0;82.0
80.0;181.0;65.0;2.0;18.0;2.0;2.0;78.0
82.0;206.0;68.0;0.0;1.0;0.0;4.0;76.0
78.0;187.0;81.0;1.0;10.0;7.0;2.0;70.0
80.0;177.0;92.0;2.0;4.0;5.0;3.0;85.0
83.0;186.0;90.0;3.0;18.0;5.0;2.0;84.0
82.0;180.0;69.0;0.0;9.0;3.0;1.0;73.0
78.0;181.0;88.0;2.0;7.0;6.0;2.0;78.0
83.0;163.0;65.0;2.0;15.0;5.0;2.0;75.0
82.0;188.0;88.0;2.0;11.0;9.0;2.0;80.0
79.0;167.0;81.0;4.0;0.0;9.0;4.0;92.0
81.0;196.0;69.0;1.0;9.0;9.0;1.0;76.0
80.0;187.0;86.0;2.0;4.0;8.0;1.0;89.0
81.0;188.0;67.0;1.0;0.0;6.0;3.0;78.0
79.0;191.0;96.0;2.0;6.0;6.0;4.0;80.0
79.0;207.0;79.0;0.0;7.0;8.0;2.0;68.0
82.0;180.0;112.0;0.0;9.0;2.0;2.0;67.0
80.0;178.0;68.0;2.0;4.0;6.0;3.0;82.0
83.0;166.0;71.0;2.0;1.0;7.0;3.0;82.0
79.0;184.0;79.0;1.0;3.0;8.0;3.0;73.0
77.0;155.0;64.0;2.0;11.0;6.0;2.0;76.0
78.0;161.0;79.0;1.0;8.0;3.0;2.0;69.0
82.0;191.0;93.0;0.0;7.0;3.0;2.0;71.0
78.0;175.0;62.0;1.0;18.0;6.0;1.0;64.0
79.0;187.0;79.0;2.0;2.0;2.0;3.0;84.0
80.0;165.0;63.0;1.0;21.0;6.0;1.0;68.0
78.0;155.0;86.0;2.0;14.0;6.0;2.0;64.0
80.0;213.0;64.0;1.0;0.0;7.0;3.0;78.0
81.0;202.0;95.0;1.0;20.0;1.0;3.0;69.0
79.0;178.0;85.0;1.0;15.0;8.0;3.0;57.0
76.0;178.0;100.0;3.0;17.0;9.0;2.0;68.0
82.0;213.0;67.0;1.0;17.0;1.0;2.0;82.0
82.0;200.0;96.0;1.0;22.0;4.0;3.0;58.0
79.0;209.0;93.0;1.0;12.0;6.0;2.0;68.0
79.0;168.0;91.0;1.0;2.0;4.0;4.0;65.0
81.0;194.0;71.0;1.0;8.0;8.0;3.0;71.0
79.0;178.0;71.0;0.0;11.0;1.0;1.0;71.0
81.0;171.0;96.0;2.0;8.0;2.0;2.0;83.0
82.0;161.0;90.0;2.0;13.0;6.0;3.0;71.0
82.0;180.0;89.0;2.0;3.0;4.0;2.0;91.0
80.0;164.0;112.0;1.0;12.0;7.0;2.0;58.0
77.0;173.0;72.0;2.0;13.0;9.0;2.0;74.0
79.0;190.0;67.0;2.0;0.0;6.0;3.0;87.0
78.0;189.0;96.0;1.0;0.0;4.0;3.0;70.0
79.0;194.0;68.0;2.0;1.0;7.0;3.0;88.0
81.0;169.0;67.0;1.0;1.0;6.0;4.0;74.0
81.0;160.0;77.0;1.0;20.0;6.0;2.0;62.0
79.0;202.0;70.0;2.0;0.0;3.0;3.0;95.0
81.0;182.0;99.0;1.0;4.0;4.0;1.0;82.0
80.0;201.0;90.0;3.0;18.0;7.0;3.0;88.0
81.0;192.0;109.0;1.0;6.0;7.0;5.0;64.0
83.0;195.0;85.0;3.0;11.0;6.0;1.0;97.0
82.0;183.0;80.0;1.0;1.0;6.0;1.0;81.0
78.0;180.0;83.0;2.0;0.0;4.0;3.0;81.0
80.0;187.0;76.0;2.0;0.0;7.0;3.0;90.0
81.0;178.0;65.0;1.0;9.0;9.0;1.0;75.0
81.0;169.0;74.0;3.0;1.0;9.0;1.0;97.0
81.0;169.0;88.0;0.0;18.0;6.0;2.0;51.0
79.0;173.0;94.0;3.0;14.0;7.0;1.0;80.0
79.0;174.0;73.0;1.0;17.0;1.0;4.0;60.0
80.0;164.0;78.0;1.0;14.0;7.0;2.0;65.0
81.0;183.0;95.0;1.0;10.0;4.0;2.0;75.0
76.0;168.0;71.0;1.0;18.0;9.0;1.0;58.0
81.0;180.0;62.0;1.0;21.0;2.0;2.0;70.0
80.0;190.0;72.0;2.0;1.0;0.0;2.0;92.0
78.0;187.0;102.0;2.0;9.0;3.0;3.0;80.0
78.0;179.0;74.0;2.0;7.0;6.0;3.0;73.0
78.0;197.0;100.0;3.0;14.0;7.0;3.0;77.0
83.0;182.0;84.0;1.0;1.0;4.0;2.0;87.0
79.0;183.0;78.0;2.0;8.0;9.0;1.0;81.0
81.0;195.0;106.0;3.0;0.0;9.0;1.0;94.0
80.0;200.0;71.0;2.0;4.0;1.0;2.0;95.0
80.0;198.0;74.0;1.0;11.0;2.0;2.0;75.0
81.0;166.0;102.0;1.0;5.0;5.0;2.0;69.0
81.0;196.0;80.0;1.0;7.0;8.0;1.0;78.0
79.0;199.0;92.0;1.0;6.0;4.0;4.0;70.0
78.0;162.0;64.0;2.0;17.0;7.0;3.0;73.0
81.0;156.0;110.0;1.0;8.0;9.0;3.0;58.0
79.0;180.0;77.0;3.0;20.0;3.0;1.0;89.0
84.0;187.0;75.0;2.0;1.0;9.0;2.0;95.0
79.0;182.0;77.0;3.0;15.0;2.0;2.0;90.0
81.0;181.0;97.0;1.0;6.0;4.0;2.0;75.0
82.0;193.0;69.0;2.0;14.0;8.0;1.0;80.0
80.0;172.0;76.0;1.0;0.0;5.0;2.0;77.0
81.0;196.0;70.0;1.0;8.0;6.0;2.0;81.0
84.0;189.0;62.0;2.0;5.0;4.0;2.0;96.0
82.0;206.0;83.0;1.0;21.0;9.0;2.0;64.0
80.0;193.0;63.0;1.0;10.0;7.0;4.0;69.0
80.0;202.0;64.0;1.0;21.0;8.0;2.0;65.0
80.0;205.0;72.0;2.0;4.0;9.0;3.0;80.0
81.0;165.0;93.0;0.0;18.0;6.0;3.0;49.0
80.0;182.0;100.0;2.0;8.0;6.0;3.0;76.0
80.0;183.0;87.0;2.0;15.0;6.0;1.0;79.0
78.0;171.0;65.0;1.0;16.0;7.0;4.0;62.0
78.0;187.0;88.0;2.0;15.0;7.0;3.0;73.0
83.0;166.0;82.0;2.0;3.0;3.0;3.0;86.0
79.0;191.0;75.0;3.0;17.0;4.0;2.0;86.0
80.0;193.0;88.0;3.0;5.0;1.0;2.0;96.0
80.0;171.0;102.0;1.0;11.0;10.0;1.0;66.0
82.0;185.0;90.0;1.0;21.0;7.0;2.0;66.0
82.0;185.0;112.0;1.0;1.0;9.0;2.0;72.0
78.0;199.0;62.0;3.0;18.0;4.0;1.0;91.0
79.0;178.0;61.0;0.0;6.0;6.0;2.0;67.0
82.0;185.0;68.0;2.0;16.0;8.0;3.0;76.0
81.0;171.0;65.0;3.0;7.0;8.0;2.0;93.0
79.0;199.0;68.0;1.0;13.0;4.0;4.0;69.0
81.0;192.0;66.0;1.0;3.0;1.0;3.0;81.0
79.0;198.0;81.0;3.0;7.0;2.0;2.0;95.0
79.0;178.0;85.0;1.0;21.0;2.0;2.0;61.0
81.0;174.0;91.0;2.0;15.0;1.0;4.0;69.0
80.0;178.0;86.0;3.0;19.0;3.0;3.0;80.0
80.0;191.0;90.0;1.0;2.0;0.0;2.0;82.0
83.0;195.0;90.0;1.0;12.0;3.0;3.0;78.0
80.0;189.0;72.0;2.0;5.0;5.0;2.0;88.0
81.0;179.0;96.0;1.0;12.0;4.0;2.0;69.0
80.0;198.0;60.0;4.0;13.0;7.0;3.0;94.0
81.0;192.0;69.0;3.0;8.0;5.0;3.0;97.0
80.0;187.0;96.0;1.0;20.0;8.0;2.0;60.0
80.0;179.0;71.0;1.0;18.0;9.0;4.0;54.0
79.0;188.0;65.0;2.0;6.0;9.0;3.0;80.0
79.0;205.0;76.0;3.0;15.0;6.0;2.0;91.0
81.0;187.0;62.0;2.0;5.0;9.0;2.0;82.0
79.0;189.0;83.0;1.0;11.0;3.0;3.0;74.0
80.0;180.0;86.0;2.0;13.0;5.0;2.0;79.0
80.0;179.0;79.0;1.0;3.0;1.0;3.0;80.0
80.0;191.0;79.0;1.0;17.0;7.0;2.0;68.0
79.0;170.0;70.0;2.0;4.0;0.0;1.0;92.0
82.0;188.0;66.0;2.0;0.0;6.0;2.0;95.0
79.0;200.0;79.0;2.0;9.0;1.0;2.0;88.0
79.0;201.0;76.0;2.0;3.0;2.0;4.0;88.0
79.0;195.0;73.0;1.0;0.0;7.0;2.0;79.0
80.0;186.0;84.0;2.0;9.0;5.0;3.0;81.0
80.0;191.0;85.0;1.0;2.0;4.0;2.0;75.0
80.0;181.0;76.0;2.0;13.0;9.0;2.0;73.0
79.0;194.0;103.0;2.0;1.0;1.0;2.0;85.0
80.0;174.0;85.0;1.0;14.0;1.0;2.0;68.0
84.0;203.0;99.0;1.0;4.0;9.0;1.0;80.0
81.0;190.0;92.0;1.0;3.0;9.0;2.0;76.0
78.0;182.0;74.0;1.0;11.0;3.0;3.0;68.0
84.0;176.0;101.0;1.0;12.0;10.0;2.0;67.0
80.0;170.0;63.0;3.0;19.0;6.0;3.0;79.0
79.0;178.0;89.0;1.0;7.0;6.0;1.0;77.0
82.0;172.0;62.0;2.0;9.0;8.0;1.0;85.0
78.0;212.0;63.0;0.0;10.0;9.0;4.0;58.0
82.0;188.0;72.0;2.0;0.0;4.0;4.0;92.0
78.0;166.0;62.0;2.0;3.0;7.0;3.0;79.0
79.0;179.0;88.0;1.0;13.0;2.0;4.0;61.0
79.0;165.0;84.0;2.0;0.0;9.0;3.0;78.0
82.0;160.0;75.0;1.0;18.0;8.0;2.0;64.0
80.0;169.0;111.0;1.0;19.0;9.0;3.0;48.0
81.0;175.0;88.0;0.0;0.0;4.0;3.0;71.0
81.0;194.0;88.0;3.0;4.0;0.0;2.0;98.0
78.0;183.0;78.0;1.0;15.0;8.0;3.0;58.0
79.0;172.0;86.0;4.0;22.0;7.0;2.0;84.0
81.0;191.0;93.0;2.0;21.0;0.0;3.0;75.0
79.0;199.0;76.0;1.0;13.0;7.0;3.0;71.0
77.0;191.0;106.0;1.0;13.0;8.0;2.0;60.0
78.0;207.0;62.0;1.0;18.0;6.0;2.0;65.0
82.0;204.0;63.0;1.0;0.0;5.0;1.0;94.0
77.0;189.0;63.0;1.0;7.0;2.0;2.0;76.0
81.0;207.0;69.0;2.0;7.0;9.0;3.0;85.0
80.0;161.0;72.0;1.0;16.0;9.0;3.0;54.0
81.0;175.0;73.0;0.0;5.0;3.0;3.0;70.0
77.0;182.0;73.0;1.0;17.0;4.0;2.0;62.0
79.0;178.0;82.0;2.0;3.0;4.0;3.0;82.0
80.0;180.0;80.0;1.0;0.0;4.0;3.0;75.0
80.0;179.0;87.0;1.0;4.0;7.0;2.0;76.0
79.0;170.0;82.0;2.0;18.0;0.0;2.0;72.0
81.0;188.0;110.0;1.0;18.0;2.0;1.0;67.0
79.0;198.0;76.0;1.0;12.0;10.0;3.0;70.0
78.0;185.0;84.0;1.0;3.0;6.0;2.0;78.0
76.0;165.0;87.0;1.0;22.0;0.0;2.0;61.0
81.0;192.0;67.0;2.0;17.0;3.0;3.0;72.0
80.0;199.0;87.0;2.0;17.0;1.0;2.0;86.0
79.0;167.0;77.0;1.0;20.0;8.0;4.0;57.0
81.0;174.0;86.0;1.0;17.0;6.0;2.0;62.0
80.0;179.0;83.0;1.0;4.0;5.0;1.0;79.0
80.0;187.0;93.0;2.0;10.0;6.0;2.0;78.0
81.0;191.0;99.0;0.0;17.0;5.0;4.0;51.0
78.0;179.0;73.0;3.0;17.0;4.0;3.0;88.0
81.0;179.0;66.0;3.0;15.0;0.0;1.0;96.0
80.0;200.0;94.0;1.0;19.0;8.0;2.0;63.0
82.0;197.0;84.0;1.0;9.0;8.0;2.0;74.0
81.0;178.0;74.0;1.0;2.0;8.0;2.0;81.0
83.0;202.0;61.0;2.0;2.0;3.0;2.0;96.0
79.0;154.0;61.0;3.0;9.0;2.0;2.0;91.0
79.0;160.0;85.0;1.0;3.0;9.0;3.0;65.0
81.0;189.0;86.0;1.0;5.0;7.0;2.0;73.0
78.0;194.0;85.0;1.0;13.0;0.0;4.0;70.0
81.0;176.0;87.0;2.0;18.0;7.0;1.0;77.0
81.0;192.0;87.0;1.0;4.0;9.0;3.0;70.0
81.0;169.0;74.0;1.0;0.0;6.0;4.0;72.0
81.0;172.0;60.0;1.0;7.0;1.0;4.0;70.0
80.0;172.0;89.0;2.0;12.0;3.0;5.0;67.0
80.0;205.0;84.0;2.0;5.0;7.0;3.0;80.0
82.0;187.0;80.0;1.0;0.0;7.0;2.0;75.0
83.0;163.0;86.0;1.0;15.0;9.0;3.0;63.0
80.0;179.0;98.0;3.0;4.0;7.0;3.0;90.0
78.0;180.0;79.0;3.0;17.0;6.0;2.0;83.0
78.0;175.0;67.0;1.0;11.0;5.0;4.0;69.0
82.0;187.0;79.0;0.0;0.0;8.0;2.0;74.0
81.0;180.0;76.0;2.0;7.0;9.0;1.0;80.0
82.0;204.0;69.0;1.0;8.0;0.0;2.0;83.0
81.0;198.0;98.0;2.0;0.0;3.0;3.0;85.0
79.0;194.0;65.0;3.0;2.0;7.0;2.0;95.0
81.0;175.0;93.0;2.0;19.0;6.0;3.0;66.0
77.0;202.0;80.0;1.0;21.0;8.0;3.0;56.0
80.0;173.0;76.0;2.0;8.0;3.0;4.0;77.0
82.0;209.0;81.0;3.0;16.0;5.0;1.0;94.0
79.0;180.0;90.0;1.0;5.0;9.0;2.0;67.0
81.0;185.0;67.0;1.0;22.0;7.0;3.0;65.0
79.0;189.0;62.0;1.0;18.0;2.0;3.0;71.0
79.0;193.0;78.0;1.0;21.0;7.0;2.0;61.0
78.0;192.0;82.0;2.0;18.0;7.0;3.0;71.0
79.0;177.0;72.0;1.0;19.0;3.0;3.0;63.0
78.0;180.0;95.0;0.0;22.0;9.0;2.0;44.0
79.0;183.0;89.0;2.0;17.0;3.0;3.0;70.0
78.0;193.0;79.0;2.0;22.0;8.0;2.0;71.0
78.0;189.0;75.0;0.0;0.0;2.0;1.0;77.0
82.0;184.0;83.0;2.0;20.0;8.0;3.0;74.0
79.0;177.0;82.0;1.0;1.0;3.0;3.0;78.0
80.0;205.0;69.0;1.0;1.0;8.0;2.0;85.0
80.0;187.0;85.0;1.0;9.0;4.0;4.0;73.0
80.0;170.0;91.0;0.0;2.0;7.0;2.0;67.0
80.0;176.0;75.0;3.0;20.0;4.0;3.0;76.0
81.0;175.0;100.0;1.0;4.0;9.0;3.0;65.0
81.0;180.0;86.0;1.0;13.0;9.0;5.0;60.0
80.0;187.0;70.0;2.0;12.0;3.0;3.0;84.0
80.0;198.0;62.0;1.0;22.0;5.0;3.0;66.0
80.0;174.0;93.0;3.0;20.0;2.0;1.0;80.0
79.0;163.0;73.0;1.0;6.0;9.0;3.0;60.0
79.0;169.0;90.0;3.0;1.0;7.0;2.0;95.0
77.0;186.0;66.0;2.0;10.0;3.0;4.0;72.0
80.0;201.0;104.0;1.0;10.0;7.0;2.0;69.0
81.0;197.0;94.0;1.0;3.0;5.0;3.0;79.0
82.0;196.0;72.0;1.0;5.0;8.0;3.0;76.0
81.0;194.0;84.0;1.0;20.0;9.0;3.0;59.0
81.0;183.0;69.0;2.0;19.0;2.0;3.0;77.0
78.0;182.0;84.0;2.0;0.0;5.0;4.0;85.0
82.0;173.0;98.0;0.0;3.0;7.0;3.0;60.0
81.0;180.0;68.0;1.0;17.0;9.0;1.0;65.0
81.0;189.0;60.0;2.0;10.0;8.0;2.0;82.0
81.0;191.0;63.0;1.0;22.0;2.0;3.0;65.0
79.0;172.0;68.0;2.0;19.0;5.0;1.0;75.0
82.0;169.0;86.0;2.0;14.0;3.0;3.0;76.0
78.0;179.0;89.0;1.0;1.0;4.0;4.0;70.0
80.0;181.0;70.0;2.0;0.0;6.0;3.0;89.0
79.0;194.0;102.0;1.0;10.0;9.0;4.0;58.0
80.0;208.0;87.0;1.0;8.0;6.0;4.0;72.0
79.0;181.0;98.0;1.0;7.0;1.0;2.0;76.0
79.0;159.0;71.0;2.0;7.0;3.0;4.0;72.0
80.0;168.0;77.0;2.0;14.0;5.0;2.0;80.0
82.0;177.0;95.0;2.0;2.0;4.0;2.0;83.0
77.0;189.0;79.0;1.0;9.0;7.0;4.0;67.0
80.0;173.0;68.0;2.0;2.0;2.0;2.0;94.0
84.0;174.0;94.0;1.0;15.0;0.0;3.0;70.0
78.0;168.0;69.0;3.0;10.0;9.0;3.0;82.0
81.0;179.0;83.0;1.0;5.0;5.0;4.0;65.0
82.0;163.0;70.0;2.0;11.0;8.0;3.0;72.0
81.0;187.0;71.0;1.0;12.0;8.0;1.0;68.0
79.0;196.0;87.0;1.0;5.0;6.0;2.0;74.0
78.0;193.0;62.0;2.0;14.0;5.0;2.0;78.0
79.0;193.0;82.0;1.0;12.0;5.0;3.0;71.0
79.0;182.0;65.0;1.0;18.0;6.0;2.0;66.0
81.0;186.0;66.0;1.0;10.0;6.0;2.0;74.0
79.0;162.0;79.0;1.0;1.0;9.0;2.0;74.0
79.0;171.0;75.0;1.0;10.0;7.0;1.0;75.0
81.0;156.0;70.0;2.0;7.0;9.0;2.0;83.0
79.0;198.0;109.0;1.0;2.0;8.0;2.0;73.0
80.0;175.0;79.0;2.0;22.0;7.0;1.0;75.0
79.0;188.0;66.0;2.0;5.0;10.0;3.0;82.0
80.0;166.0;89.0;1.0;11.0;5.0;3.0;66.0
79.0;162.0;87.0;1.0;22.0;3.0;3.0;53.0
82.0;167.0;110.0;4.0;11.0;1.0;1.0;96.0
80.0;195.0;69.0;3.0;0.0;4.0;2.0;109.0
83.0;184.0;72.0;3.0;0.0;8.0;2.0;100.0
81.0;199.0;64.0;1.0;21.0;6.0;3.0;60.0
80.0;202.0;78.0;2.0;11.0;6.0;2.0;83.0
80.0;169.0;86.0;1.0;1.0;6.0;3.0;70.0
79.0;195.0;79.0;3.0;18.0;9.0;3.0;80.0
79.0;190.0;108.0;2.0;15.0;6.0;3.0;68.0
80.0;189.0;63.0;1.0;0.0;6.0;2.0;81.0
81.0;193.0;75.0;1.0;16.0;6.0;4.0;67.0
80.0;177.0;82.0;2.0;4.0;5.0;1.0;87.0
81.0;203.0;100.0;1.0;0.0;4.0;1.0;87.0
80.0;190.0;87.0;2.0;1.0;9.0;2.0;84.0
81.0;180.0;63.0;1.0;16.0;6.0;3.0;71.0
82.0;167.0;72.0;1.0;3.0;8.0;3.0;72.0
80.0;181.0;98.0;1.0;5.0;9.0;1.0;69.0
82.0;198.0;91.0;3.0;14.0;7.0;2.0;88.0
77.0;172.0;95.0;3.0;2.0;0.0;4.0;87.0
78.0;185.0;69.0;1.0;14.0;6.0;2.0;67.0
81.0;192.0;78.0;1.0;4.0;7.0;4.0;68.0
79.0;162.0;61.0;1.0;12.0;3.0;4.0;68.0
82.0;186.0;101.0;3.0;21.0;5.0;2.0;82.0
77.0;198.0;75.0;2.0;14.0;8.0;2.0;73.0
80.0;188.0;91.0;1.0;17.0;4.0;1.0;69.0
79.0;166.0;78.0;1.0;17.0;6.0;3.0;58.0
81.0;183.0;87.0;1.0;13.0;2.0;3.0;68.0
76.0;177.0;93.0;2.0;5.0;8.0;2.0;75.0
79.0;197.0;70.0;1.0;6.0;6.0;3.0;77.0
82.0;170.0;74.0;2.0;5.0;7.0;2.0;83.0
80.0;167.0;77.0;2.0;1.0;8.0;2.0;80.0
79.0;175.0;78.0;1.0;15.0;6.0;4.0;60.0
82.0;184.0;62.0;1.0;1.0;9.0;3.0;73.0
81.0;189.0;67.0;1.0;10.0;9.0;3.0;73.0
82.0;176.0;79.0;2.0;0.0;6.0;3.0;87.0
78.0;173.0;67.0;1.0;22.0;7.0;2.0;64.0
79.0;187.0;62.0;2.0;13.0;7.0;2.0;79.0
81.0;177.0;102.0;1.0;18.0;1.0;5.0;59.0
81.0;160.0;92.0;1.0;14.0;7.0;3.0;62.0
77.0;182.0;85.0;0.0;1.0;9.0;2.0;65.0
81.0;187.0;67.0;2.0;14.0;5.0;1.0;81.0
79.0;169.0;73.0;2.0;1.0;8.0;2.0;83.0
81.0;181.0;83.0;3.0;3.0;9.0;3.0;92.0
79.0;182.0;69.0;1.0;17.0;7.0;1.0;73.0
78.0;203.0;104.0;0.0;3.0;6.0;3.0;65.0
80.0;176.0;75.0;2.0;2.0;6.0;4.0;83.0
78.0;191.0;70.0;1.0;10.0;8.0;3.0;70.0
79.0;179.0;62.0;1.0;20.0;7.0;3.0;59.0
82.0;184.0;90.0;3.0;1.0;9.0;3.0;95.0
78.0;203.0;94.0;2.0;18.0;6.0;3.0;69.0
80.0;198.0;64.0;2.0;19.0;8.0;3.0;78.0
79.0;184.0;87.0;1.0;14.0;5.0;2.0;62.0
82.0;199.0;90.0;2.0;19.0;6.0;2.0;77.0
80.0;173.0;86.0;1.0;17.0;9.0;1.0;62.0
81.0;196.0;74.0;1.0;1.0;7.0;2.0;78.0
79.0;173.0;91.0;3.0;10.0;9.0;4.0;75.0
78.0;185.0;96.0;1.0;2.0;7.0;2.0;68.0
79.0;183.0;89.0;0.0;4.0;9.0;2.0;64.0
79.0;175.0;71.0;3.0;0.0;9.0;1.0;95.0
83.0;180.0;78.0;3.0;0.0;5.0;1.0;108.0
78.0;174.0;73.0;2.0;14.0;8.0;1.0;77.0
79.0;169.0;90.0;3.0;8.0;1.0;3.0;83.0
80.0;175.0;79.0;1.0;0.0;4.0;2.0;82.0
80.0;183.0;69.0;1.0;0.0;5.0;3.0;75.0
79.0;188.0;99.0;1.0;22.0;8.0;3.0;53.0
76.0;182.0;67.0;1.0;0.0;4.0;2.0;76.0
79.0;207.0;73.0;2.0;1.0;3.0;4.0;83.0
79.0;188.0;82.0;2.0;22.0;5.0;1.0;72.0
77.0;172.0;77.0;2.0;1.0;7.0;2.0;80.0
82.0;200.0;86.0;1.0;6.0;6.0;1.0;83.0
79.0;178.0;69.0;1.0;22.0;7.0;2.0;61.0
81.0;178.0;87.0;2.0;9.0;6.0;2.0;78.0
78.0;185.0;77.0;1.0;21.0;6.0;2.0;58.0
79.0;168.0;64.0;1.0;8.0;9.0;3.0;68.0
77.0;205.0;64.0;3.0;0.0;4.0;3.0;104.0
81.0;165.0;93.0;2.0;7.0;3.0;2.0;75.0
81.0;185.0;89.0;1.0;4.0;8.0;3.0;71.0
82.0;197.0;81.0;2.0;17.0;9.0;4.0;67.0
76.0;172.0;78.0;3.0;1.0;9.0;3.0;88.0
76.0;176.0;70.0;3.0;20.0;9.0;4.0;68.0
76.0;190.0;69.0;2.0;17.0;7.0;1.0;79.0
80.0;205.0;63.0;2.0;7.0;6.0;2.0;84.0
80.0;182.0;65.0;1.0;1.0;9.0;2.0;75.0
81.0;207.0;78.0;2.0;1.0;8.0;2.0;90.0
80.0;163.0;85.0;2.0;6.0;5.0;2.0;85.0
81.0;173.0;61.0;2.0;10.0;4.0;2.0;83.0
79.0;183.0;109.0;2.0;9.0;8.0;2.0;76.0
80.0;206.0;76.0;1.0;2.0;6.0;2.0;83.0
79.0;174.0;71.0;1.0;19.0;6.0;1.0;65.0
81.0;171.0;76.0;0.0;8.0;9.0;3.0;59.0
79.0;208.0;67.0;2.0;21.0;8.0;4.0;65.0
78.0;203.0;74.0;2.0;2.0;2.0;4.0;90.0
79.0;170.0;100.0;1.0;17.0;6.0;3.0;58.0
81.0;191.0;86.0;1.0;16.0;6.0;3.0;65.0
77.0;155.0;88.0;2.0;15.0;9.0;4.0;54.0
81.0;193.0;74.0;3.0;2.0;1.0;2.0;102.0
79.0;191.0;109.0;2.0;20.0;8.0;5.0;60.0
82.0;185.0;66.0;3.0;9.0;1.0;1.0;100.0
81.0;171.0;90.0;1.0;7.0;4.0;3.0;69.0
81.0;192.0;93.0;1.0;17.0;2.0;3.0;67.0
77.0;187.0;78.0;1.0;20.0;7.0;3.0;55.0
80.0;186.0;110.0;1.0;10.0;1.0;3.0;71.0
81.0;189.0;71.0;2.0;4.0;7.0;3.0;86.0
78.0;194.0;87.0;1.0;1.0;5.0;1.0;82.0
80.0;192.0;92.0;2.0;11.0;8.0;2.0;74.0
79.0;205.0;84.0;3.0;2.0;6.0;1.0;101.0
80.0;187.0;79.0;0.0;3.0;0.0;3.0;73.0
81.0;159.0;85.0;1.0;12.0;7.0;3.0;62.0
81.0;192.0;75.0;3.0;0.0;7.0;4.0;91.0
81.0;186.0;66.0;1.0;1.0;7.0;4.0;73.0
80.0;176.0;89.0;2.0;0.0;5.0;3.0;81.0
80.0;181.0;69.0;2.0;10.0;8.0;3.0;78.0
81.0;173.0;65.0;2.0;0.0;8.0;2.0;84.0
77.0;197.0;69.0;1.0;14.0;2.0;1.0;75.0
79.0;185.0;91.0;3.0;4.0;6.0;3.0;89.0
80.0;180.0;64.0;0.0;2.0;4.0;1.0;78.0
76.0;182.0;81.0;3.0;19.0;8.0;3.0;71.0
79.0;180.0;79.0;1.0;2.0;8.0;3.0;74.0
79.0;181.0;71.0;3.0;10.0;8.0;3.0;84.0
81.0;172.0;61.0;1.0;16.0;6.0;2.0;64.0
84.0;194.0;78.0;1.0;0.0;1.0;2.0;84.0
82.0;181.0;82.0;1.0;13.0;7.0;2.0;69.0
79.0;186.0;85.0;3.0;0.0;7.0;1.0;98.0
79.0;173.0;81.0;1.0;0.0;3.0;2.0;77.0
82.0;177.0;86.0;1.0;14.0;6.0;3.0;69.0
80.0;183.0;90.0;2.0;0.0;9.0;3.0;77.0
81.0;197.0;71.0;2.0;1.0;7.0;3.0;90.0
81.0;213.0;77.0;1.0;7.0;1.0;2.0;82.0
79.0;182.0;84.0;1.0;8.0;3.0;2.0;70.0
78.0;178.0;72.0;2.0;0.0;0.0;2.0;89.0
80.0;191.0;65.0;0.0;6.0;4.0;3.0;70.0
77.0;203.0;84.0;2.0;18.0;2.0;2.0;75.0
81.0;175.0;61.0;3.0;15.0;4.0;1.0;97.0
77.0;186.0;67.0;0.0;1.0;6.0;3.0;69.0
80.0;204.0;73.0;1.0;13.0;8.0;2.0;73.0
81.0;212.0;66.0;0.0;1.0;0.0;3.0;82.0
84.0;195.0;61.0;0.0;5.0;8.0;2.0;75.0
81.0;170.0;94.0;2.0;9.0;2.0;1.0;87.0
82.0;201.0;71.0;1.0;13.0;8.0;2.0;75.0
82.0;184.0;92.0;1.0;21.0;9.0;2.0;57.0
80.0;177.0;83.0;1.0;13.0;8.0;4.0;61.0
78.0;175.0;87.0;1.0;5.0;6.0;2.0;68.0
80.0;202.0;93.0;1.0;21.0;9.0;2.0;62.0
83.0;163.0;108.0;1.0;10.0;7.0;2.0;63.0
82.0;196.0;92.0;1.0;11.0;7.0;1.0;72.0
78.0;165.0;100.0;3.0;18.0;6.0;1.0;74.0
81.0;181.0;60.0;1.0;19.0;9.0;1.0;69.0
79.0;187.0;66.0;1.0;15.0;4.0;3.0;68.0
82.0;184.0;82.0;4.0;21.0;0.0;2.0;94.0
83.0;192.0;69.0;2.0;0.0;5.0;2.0;98.0
