genetic,exercise,smoking,alcohol,lifespan,sugar,BMI
95.0,1.5,12.2,4.7,90.1,6.9,35.3
78.1,1.7,10.1,0.5,75.1,7.6,39.9
83.2,1.5,0.1,4.7,82.6,9.1,29.5
101.7,1.3,0.9,3.1,101.2,7.1,24.8
68.5,0.5,8.8,1.7,66.8,0.9,16.0
83.1,1.8,11.8,5.2,80.8,8.0,19.3
80.0,1.8,12.5,0.2,76.2,9.7,32.1
83.3,0.8,15.6,0.7,77.8,5.4,19.2
84.6,2.3,16.2,0.7,79.1,6.1,25.9
86.9,3.9,11.9,0.5,84.4,7.7,15.8
70.1,2.1,2.8,4.2,68.1,3.2,39.7
77.3,0.4,11.6,2.1,71.7,2.8,46.6
81.7,0.9,13.4,5.2,77.3,11.6,27.5
73.5,2.0,20.7,5.1,67.5,3.8,17.8
86.9,0.5,11.1,0.8,83.5,1.8,19.5
96.5,1.5,1.1,1.9,95.2,4.2,31.2
91.8,2.5,13.0,0.4,88.9,4.4,17.3
85.7,1.3,4.8,1.6,84.0,12.4,21.1
83.1,2.9,17.2,1.2,80.5,4.4,25.0
75.3,4.0,19.0,0.1,72.6,5.2,38.1
75.5,0.5,5.4,4.8,72.5,12.1,14.7
91.9,3.8,8.3,0.5,93.5,8.8,30.5
83.8,4.4,12.0,2.2,83.5,5.9,27.3
73.6,1.9,4.4,1.4,70.4,5.2,46.7
85.4,1.7,6.1,0.3,84.7,4.8,20.6
78.4,3.8,15.7,0.7,76.9,6.8,23.5
66.0,2.4,13.5,4.9,60.5,8.3,19.6
91.0,3.7,1.9,0.1,95.2,5.1,23.6
65.1,2.3,20.2,0.5,60.3,9.8,27.5
87.4,1.8,13.4,0.4,84.1,6.7,36.0
81.3,2.7,5.3,3.7,80.6,7.3,33.5
70.0,2.2,0.4,2.6,69.8,13.0,17.7
85.1,3.4,0.6,0.5,87.1,3.9,30.6
79.6,4.3,20.1,2.3,77.4,2.2,26.9
90.0,3.2,1.2,5.6,92.0,6.6,22.8
87.9,0.4,13.5,0.7,84.4,8.8,20.6
73.4,2.4,4.1,2.0,73.4,4.3,25.4
91.0,1.3,9.5,0.5,89.8,8.3,30.2
83.6,2.4,13.9,0.5,80.4,10.0,39.0
81.7,1.8,8.0,4.2,77.8,7.7,34.2
84.5,3.4,19.2,4.5,80.0,5.3,26.2
69.0,2.0,13.0,5.0,63.9,11.4,14.2
66.3,3.3,0.1,1.2,67.9,6.8,18.9
79.4,4.3,7.5,1.2,79.4,4.5,24.5
89.3,2.4,8.7,1.2,88.2,6.1,27.6
88.0,3.0,0.5,5.7,87.3,2.6,27.2
80.3,1.2,10.6,0.3,77.1,7.1,36.3
79.1,1.2,11.4,3.8,75.4,10.9,20.5
96.2,1.7,16.1,2.2,91.8,6.4,27.1
77.9,2.2,15.1,4.5,70.5,7.4,44.6
86.4,3.7,0.7,2.3,88.9,8.0,35.7
66.7,2.4,0.1,2.0,67.6,10.5,
74.5,2.1,13.7,0.6,72.6,2.7,19.1
84.0,0.9,18.1,0.3,75.3,8.5,38.7
81.5,2.6,8.1,2.8,80.3,5.7,17.7
90.6,3.3,7.2,4.1,90.6,4.8,17.0
68.0,4.5,11.8,1.2,67.5,10.4,26.9
88.7,0.8,20.6,0.4,81.7,5.1,33.5
82.4,5.1,0.3,0.8,84.5,5.7,45.0
94.0,1.3,10.2,1.0,90.7,10.8,34.2
91.3,1.6,12.3,2.3,87.8,3.4,34.1
81.2,2.6,7.9,1.0,80.8,13.5,16.1
95.3,1.2,0.1,2.5,93.8,8.8,35.8
75.3,2.6,15.2,0.9,71.7,6.3,26.9
82.9,3.7,21.8,0.9,80.5,9.8,22.4
91.2,1.6,7.8,1.2,88.3,4.9,34.3
83.9,4.1,6.5,1.2,83.7,11.5,41.5
85.7,2.4,1.4,1.0,83.4,9.6,48.3
74.1,3.2,8.1,0.6,71.0,9.2,47.4
79.3,1.5,6.2,0.2,77.8,2.5,34.5
99.0,2.3,4.4,1.1,97.6,6.5,30.8
77.9,4.7,0.1,0.9,77.7,8.4,46.6
67.2,1.5,8.8,1.0,61.0,12.2,53.1
85.5,3.3,12.6,1.9,84.2,5.1,17.9
76.2,0.9,13.8,0.7,73.5,4.4,20.0
84.6,1.7,13.8,0.5,82.0,5.3,15.8
82.1,1.4,19.4,3.5,77.2,5.1,32.2
81.4,2.6,2.2,1.7,82.4,4.8,27.2
84.1,2.5,3.5,2.4,84.4,11.6,18.9
87.2,1.6,6.5,0.9,85.2,10.6,34.3
77.7,1.4,2.0,2.8,75.7,6.3,40.6
81.9,2.7,9.5,3.3,79.5,1.7,31.2
90.7,2.8,1.2,1.4,91.3,9.7,23.1
74.3,2.7,14.7,2.8,72.9,8.9,26.9
88.2,2.1,3.1,1.2,88.4,4.9,33.4
79.9,2.4,12.6,1.4,78.5,7.3,19.6
81.4,3.8,7.8,0.1,83.2,4.0,15.8
79.2,2.2,15.7,3.9,74.1,5.9,25.1
79.3,2.7,2.3,1.7,78.9,12.9,28.7
77.6,2.8,8.4,1.2,76.4,5.6,19.4
77.4,2.4,1.6,4.9,76.7,5.2,35.9
76.2,1.3,1.0,4.1,75.3,3.3,16.9
82.6,2.1,18.9,1.2,79.3,6.9,20.5
66.0,3.6,12.2,3.5,62.7,8.4,24.7
82.3,4.7,11.9,1.2,80.9,3.4,21.2
83.3,3.9,12.6,1.3,83.0,2.0,31.5
84.3,1.9,12.9,4.7,80.3,3.1,28.0
81.5,2.3,11.2,6.0,78.8,9.0,14.5
84.6,1.0,0.6,2.3,83.7,9.2,23.4
69.0,1.5,2.6,0.3,68.2,8.6,34.6
100.7,1.0,14.5,0.8,96.9,2.9,30.1
77.0,0.9,16.4,0.4,71.0,7.2,24.0
86.1,0.3,9.8,3.7,83.1,3.5,21.9
80.6,0.7,3.3,0.5,79.8,2.5,13.6
89.5,2.3,7.6,1.3,88.8,9.3,22.1
81.0,1.5,1.8,1.3,81.4,8.8,18.9
84.9,1.3,18.9,1.2,79.1,3.8,29.6
97.0,3.6,17.8,4.2,92.3,5.5,28.0
71.4,2.3,0.4,1.0,70.7,8.3,41.0
92.8,1.2,16.4,2.1,88.2,5.2,33.8
76.3,0.8,2.8,2.5,74.5,9.0,19.2
79.4,1.7,4.3,5.1,77.9,7.2,14.3
74.1,4.4,5.8,3.8,75.4,5.3,28.7
80.5,2.0,5.9,1.7,78.3,2.9,43.2
83.6,1.0,4.5,2.3,81.4,1.7,36.0
68.8,2.1,6.0,1.6,67.7,6.2,28.7
79.1,2.4,4.3,3.3,77.7,4.2,36.5
83.3,1.3,8.2,3.1,81.2,8.0,25.4
85.2,1.6,8.5,1.1,82.3,5.0,24.2
82.4,2.5,2.8,1.8,81.3,7.1,39.2
81.9,1.2,4.2,5.5,80.5,5.0,18.7
91.3,4.1,18.3,0.7,91.8,6.8,13.3
80.0,0.6,19.4,0.5,75.2,5.2,20.3
81.3,4.4,1.7,4.4,83.0,4.7,28.4
78.8,3.7,1.6,4.4,80.2,11.2,31.5
91.8,2.0,0.3,0.8,92.4,7.6,17.4
75.4,2.9,0.3,5.7,75.6,4.3,19.6
85.2,2.3,0.3,1.4,86.1,2.8,27.4
87.6,1.6,20.6,0.6,82.9,6.5,14.7
73.5,2.5,19.6,4.3,69.6,7.0,11.8
80.0,1.4,1.9,4.6,78.7,7.5,36.9
77.8,5.2,14.8,5.1,78.2,1.1,15.9
93.1,0.8,5.6,0.6,91.9,5.0,21.4
75.1,2.1,5.8,0.7,74.6,5.9,33.7
85.2,1.6,0.1,1.1,84.8,9.5,36.4
73.6,1.8,0.1,4.5,73.0,4.4,35.5
93.4,1.6,7.2,4.4,91.6,4.1,24.5
73.4,0.8,0.4,4.1,72.7,10.1,26.4
84.2,4.1,11.5,0.9,84.2,8.8,23.7
77.2,1.0,11.8,0.8,73.4,7.5,21.7
77.6,2.4,20.4,0.7,75.3,6.7,26.7
80.6,2.8,13.5,0.5,79.2,6.5,19.8
82.6,2.2,18.8,3.0,80.6,4.7,29.2
93.9,1.3,0.0,6.0,93.1,4.3,24.6
83.5,2.2,5.4,5.5,83.2,5.0,33.6
95.2,4.6,16.5,0.3,93.6,5.7,25.5
93.8,0.3,15.0,3.2,87.9,9.1,35.4
82.5,1.6,9.4,4.9,77.7,11.9,23.9
78.8,1.6,16.0,4.3,73.4,5.2,38.2
70.6,0.6,8.9,0.5,67.7,7.3,20.4
76.7,1.2,4.6,1.4,75.4,8.6,22.9
80.9,4.0,10.2,4.9,77.4,10.7,45.7
95.8,1.4,11.0,1.1,94.0,6.4,18.4
74.1,1.0,18.1,3.6,68.8,6.1,19.1
75.9,1.8,0.0,0.4,77.3,1.7,25.2
87.8,4.1,14.5,1.6,86.2,4.6,25.5
81.9,1.7,1.7,0.8,80.7,7.5,40.2
77.3,2.4,2.1,5.1,77.4,10.9,26.6
86.1,3.7,19.0,3.9,80.0,8.9,13.1
76.0,1.8,10.0,0.7,72.6,3.3,32.5
85.0,2.8,1.6,0.3,85.2,6.9,26.5
87.0,3.6,6.5,4.7,86.8,4.6,24.6
89.7,2.3,13.4,1.1,83.5,6.7,42.9
80.3,3.5,20.2,0.4,76.0,6.9,33.4
89.8,3.4,16.8,0.5,89.8,5.0,18.2
76.8,5.4,2.8,0.5,79.3,6.8,17.2
92.7,1.5,3.3,1.3,92.0,7.4,24.6
81.9,1.4,8.4,0.3,76.2,13.8,49.9
74.2,4.0,8.3,5.0,71.9,7.6,23.8
79.7,2.2,21.5,4.7,74.9,5.7,30.8
79.2,3.2,6.1,5.4,78.6,5.2,21.2
80.0,4.0,15.6,0.6,79.8,4.2,19.8
65.2,1.4,1.7,1.5,64.1,9.9,31.5
94.2,2.9,18.6,0.5,91.3,8.5,18.6
73.0,2.2,4.2,0.3,73.1,11.6,32.0
83.2,1.0,4.4,5.8,81.9,6.5,25.0
78.2,1.2,18.8,3.2,75.4,4.9,16.5
95.5,4.4,0.9,0.3,97.4,4.1,28.9
93.9,2.8,6.6,4.2,92.2,8.7,19.1
95.6,1.7,2.3,2.9,94.4,8.6,22.0
81.1,1.6,0.9,1.9,81.4,10.8,20.3
84.7,1.9,17.0,1.9,79.5,4.3,25.2
72.6,0.5,7.3,1.1,69.2,11.7,13.4
86.4,1.5,22.0,0.7,81.0,9.0,12.5
78.8,2.7,13.1,2.4,74.7,8.3,30.3
83.5,1.3,4.7,5.0,79.9,9.9,34.1
67.4,2.8,7.3,2.1,65.0,11.0,28.5
87.7,2.2,19.4,4.0,82.0,2.1,34.2
91.3,1.0,1.4,1.7,90.8,9.8,18.6
99.7,2.3,16.5,1.5,93.7,11.0,34.0
87.4,0.9,16.3,0.5,84.1,6.1,28.7
90.0,4.3,2.6,0.9,91.2,6.0,23.5
83.9,5.3,2.4,2.3,85.8,6.8,38.0
72.0,2.7,4.3,4.7,71.2,11.7,18.7
99.7,2.5,7.6,0.5,99.0,7.3,17.9
79.6,4.4,0.2,5.9,81.2,2.5,34.0
81.6,2.8,16.6,0.9,78.9,4.2,16.2
95.6,1.7,12.0,2.9,93.3,7.0,16.0
83.7,0.8,18.8,5.3,79.6,10.0,15.6
77.1,0.2,10.0,1.1,70.7,4.3,46.0
79.8,2.8,11.2,4.2,76.2,5.9,16.2
83.9,2.5,11.6,1.3,83.0,8.8,14.9
76.5,1.6,3.6,1.1,75.5,5.3,23.1
83.4,2.4,7.9,1.4,81.9,5.8,31.3
87.1,4.2,10.1,4.8,86.6,5.2,25.3
70.6,2.5,19.4,4.0,64.7,6.6,20.9
78.6,2.5,3.2,0.5,77.9,10.7,39.1
84.6,2.3,8.6,1.3,82.1,6.8,39.0
88.2,1.5,0.2,0.3,88.7,9.6,26.5
74.4,1.2,6.0,3.7,72.0,5.9,27.6
80.0,2.0,19.5,3.8,75.2,4.1,23.0
86.4,2.8,6.8,0.6,85.5,2.2,26.8
79.6,3.3,6.4,0.2,79.0,5.4,38.8
87.8,0.7,15.5,2.0,83.6,7.2,22.2
81.8,2.0,1.6,1.4,81.6,6.0,32.7
91.9,1.9,7.2,4.4,90.3,2.1,17.5
80.8,0.7,16.4,2.5,77.6,3.7,30.6
70.9,2.4,0.7,2.0,72.5,4.9,17.5
97.5,0.7,17.5,5.2,92.2,11.1,30.8
83.8,1.7,11.8,1.1,79.9,9.0,38.3
96.2,2.5,13.7,1.3,91.9,5.8,40.1
76.8,4.4,15.5,0.4,72.6,2.5,39.6
86.7,3.5,0.2,0.7,89.3,2.9,17.1
80.2,2.9,0.0,4.0,81.6,8.3,22.9
74.4,4.1,19.3,2.3,69.3,5.7,31.3
87.9,3.0,10.5,1.2,86.2,8.3,23.6
83.0,0.6,15.5,2.8,78.0,1.4,14.9
82.0,1.6,7.1,4.0,78.4,6.6,40.8
71.3,1.6,0.3,0.8,71.8,2.8,20.7
77.9,4.1,18.9,5.5,74.2,6.5,17.5
80.4,1.9,8.4,3.7,76.7,5.1,42.0
81.5,1.8,15.5,0.2,77.3,4.3,21.8
84.7,1.4,22.0,0.9,82.6,4.2,19.5
78.2,3.8,0.0,1.6,81.0,6.5,30.1
81.9,1.7,6.7,0.4,79.2,8.1,27.7
74.4,3.6,19.1,3.6,71.1,3.1,26.9
77.8,0.7,4.9,0.6,76.2,7.9,32.8
79.2,4.5,15.7,0.3,76.1,6.6,31.3
81.1,0.8,18.4,2.2,74.6,3.3,33.2
71.6,4.6,0.7,5.4,72.9,2.6,15.6
87.9,2.6,0.5,2.0,89.5,3.7,26.3
79.9,0.6,3.4,0.5,78.4,10.3,19.4
73.6,1.5,1.2,5.8,72.4,4.4,29.5
85.8,1.1,13.4,1.3,82.4,9.7,19.2
95.6,1.8,20.0,0.5,88.4,11.7,17.4
97.5,1.6,0.4,2.8,97.2,6.2,25.5
78.8,1.8,1.4,0.6,79.7,4.9,16.5
87.0,2.5,8.6,1.3,84.9,5.7,41.5
82.5,3.3,10.6,1.5,80.3,2.3,28.6
91.5,4.4,12.2,4.0,89.8,4.4,20.1
77.8,1.6,13.2,0.9,74.7,5.6,26.6
77.9,3.2,19.2,2.7,75.7,5.3,16.3
76.1,3.9,15.9,4.9,73.0,7.9,26.1
71.7,1.7,4.5,0.6,70.6,7.6,41.8
82.3,2.5,18.0,5.0,78.4,6.1,23.0
90.3,3.9,16.5,0.2,87.4,9.0,24.6
83.1,1.7,0.6,5.9,83.6,6.7,27.6
75.2,2.6,1.9,3.3,76.0,9.3,21.0
85.0,0.7,0.4,0.5,85.0,7.4,18.6
91.7,1.5,21.1,0.6,87.0,3.0,21.6
64.4,4.4,19.7,1.9,62.4,10.0,19.1
64.9,1.7,0.4,2.1,65.9,5.8,24.4
78.0,1.3,0.1,0.4,78.5,6.0,24.8
79.2,0.8,1.8,0.6,77.1,8.8,41.1
69.6,1.6,19.2,4.2,63.5,6.0,43.4
64.8,2.6,0.4,3.0,65.3,7.7,35.1
98.2,1.3,12.3,2.9,94.5,8.9,18.9
89.1,2.7,2.0,5.3,88.6,6.6,37.6
81.2,1.0,8.9,1.9,78.6,7.9,32.0
72.8,4.3,0.1,1.9,77.0,8.8,32.8
83.8,0.2,15.8,5.6,78.9,5.5,24.7
85.1,3.5,8.1,2.0,85.7,4.2,23.8
89.6,2.3,6.1,0.3,88.8,10.2,29.9
80.7,3.6,19.3,2.7,80.0,3.5,20.9
78.5,1.7,2.5,5.1,77.2,8.2,18.8
82.8,1.7,1.2,0.5,82.2,9.3,36.4
82.5,3.4,9.3,2.0,80.1,9.2,33.0
88.0,5.4,10.6,0.6,89.3,4.6,22.5
100.4,4.7,0.2,1.0,105.1,6.6,23.8
75.7,3.8,9.5,1.1,72.7,3.5,43.3
88.1,1.8,15.3,0.9,84.5,2.7,32.2
80.4,3.7,1.1,2.0,81.0,8.7,37.5
77.4,1.9,3.2,0.7,77.4,5.4,14.6
85.1,2.4,15.0,5.5,81.4,1.1,16.4
78.2,4.5,10.6,0.6,78.5,2.4,26.3
71.4,3.5,17.1,0.2,69.2,4.2,20.6
80.9,3.2,2.3,1.3,83.0,3.8,20.6
100.6,4.6,0.3,0.7,104.1,6.1,27.3
79.4,1.6,10.0,4.0,76.5,7.5,36.4
81.5,1.8,3.1,3.3,81.0,4.6,13.4
82.2,1.6,1.7,2.3,81.3,6.2,35.2
79.7,1.4,13.0,4.5,76.2,4.6,23.7
86.8,1.6,0.7,3.6,85.7,8.8,28.2
79.8,1.4,14.6,5.3,71.8,9.5,38.9
79.9,0.4,9.6,2.8,77.9,7.1,35.3
79.5,2.9,4.8,0.3,78.3,3.8,43.9
87.1,2.4,21.9,0.8,80.5,6.0,21.6
78.1,0.5,8.2,0.7,75.5,2.7,19.9
87.3,1.4,6.7,1.3,86.2,9.1,18.5
78.3,1.4,10.4,0.4,76.0,5.6,17.8
70.9,1.6,0.2,2.9,71.2,5.4,17.9
90.5,2.9,0.1,1.1,91.6,5.6,16.7
70.5,1.3,18.8,2.4,66.3,11.6,19.1
95.5,2.4,21.4,1.9,89.3,7.0,37.2
82.8,1.2,20.2,1.0,76.1,8.2,33.2
82.1,2.5,4.5,5.8,80.9,4.0,36.0
76.1,1.4,21.3,4.2,70.7,6.5,32.7
81.3,5.3,0.2,0.3,86.8,9.1,27.6
71.8,3.7,3.9,0.3,74.1,8.6,35.1
83.5,2.2,0.3,2.9,82.8,9.9,18.6
74.2,0.8,0.1,4.1,73.1,7.9,28.6
79.8,0.4,14.4,1.4,76.1,4.4,38.0
92.9,1.3,15.8,5.6,87.3,8.5,21.9
80.8,1.4,2.0,0.2,81.3,3.2,20.7
90.4,0.8,17.6,0.6,83.6,3.1,17.2
92.9,0.7,11.4,1.5,91.1,0.7,17.0
87.7,1.3,19.9,4.9,81.4,10.2,34.7
81.2,2.8,0.0,3.9,81.4,4.5,28.7
79.0,1.8,0.3,2.2,79.2,7.6,14.2
87.2,1.3,4.4,1.7,85.4,9.2,27.9
84.0,1.9,0.1,0.5,85.1,3.3,25.9
80.4,2.7,5.1,1.3,81.0,4.1,26.8
78.6,2.5,11.5,3.4,70.6,10.0,57.8
91.0,1.7,11.0,0.6,88.1,8.0,14.2
80.7,2.6,11.6,1.3,78.7,7.4,21.6
77.6,1.1,1.9,5.4,76.3,9.7,20.0
78.5,4.6,6.3,0.3,78.1,8.4,38.6
78.1,0.1,0.0,4.8,77.0,2.6,27.6
77.4,2.4,3.6,4.7,77.3,2.3,24.8
81.9,4.2,3.6,1.1,82.7,2.3,23.8
99.6,2.1,12.4,3.0,95.5,5.2,24.9
85.0,0.2,15.4,0.2,80.2,7.9,30.3
79.5,1.3,19.1,4.8,73.7,1.6,14.7
86.4,2.4,16.9,5.2,76.9,0.7,54.0
73.4,2.7,12.2,6.0,70.6,4.3,16.4
87.3,2.3,11.9,0.0,83.6,6.6,50.3
100.3,4.9,7.9,0.0,101.8,4.1,23.9
79.0,2.3,0.1,5.6,77.0,5.5,47.8
77.0,3.6,7.8,4.0,75.6,1.6,44.2
82.0,5.3,1.4,5.2,84.2,10.8,24.2
78.7,2.0,21.4,0.3,71.0,1.0,53.3
92.1,2.2,14.6,4.8,88.9,4.2,28.6
63.9,1.9,11.1,4.2,58.9,4.2,36.7
72.9,3.8,1.9,0.2,73.9,7.7,34.3
85.8,4.5,3.1,2.8,87.9,9.0,19.4
78.3,2.4,11.3,1.3,76.8,8.8,20.9
75.7,2.9,8.9,0.5,72.7,7.2,39.4
92.7,1.7,0.2,1.2,93.6,10.1,16.1
73.0,2.2,15.8,0.2,67.8,8.0,30.0
87.2,5.2,8.1,3.0,88.5,5.5,43.2
93.3,3.4,14.2,6.0,89.4,5.7,28.9
77.5,2.6,11.8,0.2,73.7,5.5,22.0
99.3,3.8,16.1,0.6,97.6,7.6,33.5
93.1,4.3,9.4,0.7,92.6,9.2,18.7
72.6,2.0,0.3,0.9,73.1,10.9,25.7
85.8,3.2,9.8,1.1,85.9,3.0,27.3
64.3,1.6,6.7,5.3,63.0,7.3,28.3
85.1,2.8,8.4,0.4,84.0,8.6,29.1
76.3,2.0,4.3,1.3,75.8,4.7,26.7
84.8,0.5,2.7,0.4,83.1,6.6,32.3
76.1,4.2,0.2,0.8,78.5,6.6,24.2
100.6,1.5,3.1,5.9,99.4,6.1,29.0
78.6,2.9,1.5,0.6,79.0,5.0,29.9
79.8,5.3,19.8,3.7,74.1,3.9,43.2
87.6,1.0,1.0,2.0,86.8,9.3,25.4
94.1,3.6,0.2,5.9,94.7,5.5,35.8
76.2,2.8,10.3,4.4,74.6,9.5,13.1
67.6,2.4,9.7,1.0,66.7,6.6,20.1
100.2,1.2,0.7,2.4,99.4,8.8,32.0
88.0,1.8,6.9,0.8,87.1,10.3,29.3
74.9,3.0,12.1,4.3,70.4,6.7,46.4
86.3,0.1,0.2,0.4,86.0,3.8,19.8
87.4,3.3,9.2,0.9,87.5,10.4,27.1
76.5,2.2,2.4,4.6,73.0,7.8,43.2
84.8,2.8,17.1,3.5,81.7,3.3,22.3
89.1,2.5,15.6,0.7,87.6,7.0,19.6
75.8,3.9,12.3,3.4,74.0,5.1,31.1
93.2,5.0,15.8,4.9,88.0,8.9,27.1
74.8,2.0,6.8,2.8,73.3,2.7,18.6
101.9,2.9,7.7,3.9,99.3,9.8,25.1
88.1,1.8,10.3,0.6,87.3,6.1,29.0
81.3,0.8,9.9,1.6,79.2,4.1,25.1
74.7,3.2,20.2,4.7,71.4,4.8,27.6
79.5,1.6,14.2,4.5,74.5,5.6,31.0
94.7,1.9,1.5,0.3,95.2,6.8,25.0
81.0,1.0,3.8,1.8,78.8,6.7,37.1
81.2,3.4,6.8,0.6,80.8,4.4,33.4
88.7,0.6,11.1,4.4,86.3,3.8,17.0
72.1,3.4,8.3,0.5,71.3,0.7,41.4
77.6,2.2,20.7,3.9,73.3,5.2,28.9
85.4,2.0,9.8,4.4,83.9,2.5,23.1
74.9,2.9,15.3,2.0,71.1,10.9,31.6
84.7,2.9,7.8,0.6,82.8,2.0,39.8
84.2,1.6,5.0,0.8,82.9,4.0,31.3
76.7,1.6,4.2,0.5,76.0,4.4,25.7
89.0,1.6,11.5,0.7,84.6,10.4,20.9
66.1,1.6,0.5,0.6,67.3,3.8,18.4
79.1,3.6,21.4,4.1,74.4,6.5,30.5
72.5,2.3,17.2,1.0,70.2,8.3,22.5
86.0,2.3,3.8,0.9,82.6,9.1,50.9
79.1,2.1,0.4,0.9,80.0,8.1,27.2
76.7,1.4,7.5,3.1,73.7,7.4,31.6
76.7,2.5,16.6,4.7,73.5,7.5,31.6
83.0,1.7,7.7,1.3,79.4,8.1,38.3
77.6,1.6,11.5,1.0,75.6,6.5,23.0
86.4,3.1,21.3,3.0,80.7,13.2,29.1
,1.0,9.9,0.4,83.0,5.4,17.3
80.2,4.4,0.1,1.8,82.9,12.0,22.5
84.8,4.6,0.2,5.1,84.6,3.0,40.3
66.4,3.3,0.3,2.8,67.4,6.2,19.9
95.0,1.5,4.9,0.6,94.6,5.1,22.8
87.7,0.5,14.3,0.4,84.7,2.6,25.3
80.5,1.8,10.3,1.1,76.4,7.0,47.8
78.1,1.9,20.5,1.0,73.8,8.3,16.6
86.1,1.6,1.4,3.8,85.2,5.2,33.2
76.6,3.9,2.9,0.7,77.0,13.8,31.7
85.1,3.3,16.5,4.9,78.8,5.1,48.2
74.5,1.6,1.1,0.6,75.3,4.3,20.2
78.1,0.7,15.7,0.9,74.8,7.0,16.7
88.9,1.6,1.1,0.5,87.8,5.5,39.0
84.3,3.1,12.9,1.6,78.6,6.6,49.4
64.0,3.2,21.1,1.3,61.8,5.4,27.9
73.0,2.8,0.2,0.1,74.6,7.4,24.5
91.7,1.7,6.1,0.5,91.3,9.1,29.3
79.2,2.7,11.4,3.3,75.9,5.3,28.9
83.9,3.5,21.2,0.6,80.7,7.6,24.3
84.9,2.8,16.2,4.0,81.8,7.5,27.5
98.5,1.8,3.9,0.2,97.3,7.0,35.3
80.3,4.1,13.8,4.8,75.4,9.5,43.8
85.7,1.4,20.3,0.5,77.9,11.7,21.9
77.3,2.3,0.2,4.7,77.6,8.4,16.1
69.7,3.1,15.4,1.1,67.9,2.3,22.4
85.8,2.2,7.6,2.2,79.5,8.6,56.5
81.4,4.0,0.4,2.6,81.9,2.9,44.3
78.6,2.4,18.3,2.8,71.9,4.2,39.6
76.8,1.6,0.5,3.7,76.0,10.9,32.4
92.9,1.8,20.9,0.3,87.1,8.5,23.4
87.7,1.2,15.8,3.8,83.0,8.9,26.7
78.1,1.7,13.1,0.1,75.4,1.7,14.4
82.8,4.3,0.1,0.8,84.1,5.3,29.0
77.9,3.9,22.0,0.3,75.0,7.8,14.6
85.8,5.4,8.4,4.0,84.9,5.3,30.4
86.1,4.1,4.2,0.5,87.9,4.2,25.0
76.6,4.3,18.9,0.1,71.6,6.0,33.4
77.7,3.6,9.2,0.3,76.0,6.7,35.2
78.6,5.2,11.1,1.9,75.6,6.7,37.1
74.6,1.4,19.7,2.1,69.2,7.2,22.4
86.1,0.5,7.4,2.6,82.8,2.8,40.9
98.9,0.7,15.6,2.8,96.7,2.0,34.6
79.0,1.8,9.8,0.4,73.5,7.9,48.7
78.3,4.4,8.9,1.9,79.3,6.6,16.4
84.4,4.9,12.7,2.7,81.4,8.4,21.6
77.1,3.8,11.6,5.4,77.7,11.8,38.8
80.8,2.8,15.1,5.9,76.1,7.9,22.8
78.4,1.3,0.6,0.6,78.5,5.0,27.5
70.1,1.5,15.9,4.3,67.4,9.1,19.2
80.6,3.4,13.9,3.8,77.9,4.4,31.8
98.2,4.1,8.2,4.2,96.3,8.0,25.2
85.4,2.9,13.5,4.0,82.0,4.7,38.0
83.8,4.0,7.2,0.5,83.0,7.2,34.8
87.3,4.0,19.8,0.4,84.4,12.7,30.5
76.3,1.4,3.8,0.6,75.8,7.3,26.9
84.9,4.0,2.4,3.5,88.1,7.5,27.3
78.9,1.0,0.4,0.3,79.3,5.1,16.3
86.5,2.3,0.0,3.9,86.8,5.6,36.5
82.5,3.2,4.1,0.4,83.9,7.0,14.7
98.3,1.4,0.3,0.3,99.1,3.9,24.2
90.0,1.4,6.5,0.4,89.2,12.1,26.0
87.4,4.1,17.1,1.0,84.3,10.8,25.7
80.0,1.1,15.9,0.7,74.3,2.4,21.9
93.2,3.4,1.2,2.6,94.3,4.9,34.8
84.2,2.8,8.3,0.5,85.0,2.8,26.3
91.4,1.9,4.8,4.1,88.3,6.7,39.9
77.1,2.6,2.4,1.9,78.0,4.8,16.7
93.7,2.5,7.5,5.2,91.6,4.8,25.6
84.1,1.4,20.0,4.8,78.4,4.9,34.5
79.7,5.4,15.0,0.7,77.9,5.8,23.8
92.2,1.4,16.8,4.0,86.1,11.3,27.9
84.6,5.4,10.9,0.3,85.6,4.8,31.2
98.2,1.9,6.8,2.1,96.3,7.5,31.5
84.9,2.6,10.9,0.4,82.3,13.3,35.9
89.9,3.7,7.6,2.2,90.6,6.0,31.0
82.3,0.6,3.1,0.7,81.1,4.9,31.1
85.6,3.0,0.2,4.5,86.5,3.9,38.6
69.0,2.0,8.1,0.1,69.0,3.9,20.7
79.0,2.6,3.7,0.7,80.0,6.9,23.8
92.0,1.9,15.9,2.4,89.5,8.7,13.0
76.2,1.4,3.5,1.2,76.2,5.4,26.0
76.1,4.9,10.3,2.7,76.9,7.1,14.2
87.3,1.2,2.9,0.7,86.6,3.0,35.8
79.7,3.4,3.8,0.7,79.8,10.9,38.4
89.9,1.8,10.0,0.4,88.4,6.4,14.6
81.2,0.1,19.1,1.9,75.3,7.9,28.2
89.0,2.1,0.0,5.1,89.4,10.1,30.3
92.4,2.3,3.0,0.8,92.0,1.5,44.9
77.6,1.1,7.7,1.2,75.2,8.3,23.4
76.1,3.1,15.9,5.1,73.6,7.8,18.8
86.9,3.7,2.8,5.0,86.6,7.7,15.3
80.4,2.6,16.5,4.1,76.6,11.9,13.5
