(1) Schlüsselzahl (Schl.) der Tat;(2) Straftat;(3) Geschlecht;(4) Tatverdächtige insgesamt;(5) Kinder bis unter 6 Jahre;(6) Kinder 6  bis unter 8 ;(7) Kinder 8  bis unter 10;(8) Kinder 10  bis unter 12;(9) Kinder 12  bis unter 14;(10) Kinder insgesamt ;(11) Jugendliche 14 bis unter 16;(12) Jugendliche 16  bis unter 18;(13) Jugendliche insgesamt;(13a) Minderjährige insgesamt;(14) Heranwachsende;(15) Insgesamt bis unter 21 Jahre;(16) Erwachsene 21 bis unter 23;(17) Erwachsene 23  bis unter 25;(18) Erwachsene 21 bis unter 25;(19) Erwachsene 25  bis unter 30;(20) Erwachsene 30  bis unter 40;(21) Erwachsene 40  bis unter 50;(22) Erwachsene 50  bis unter 60;(23) Erwachsene 60  und mehr Jahre;(24) Erwachsene insgesamt
620004;Anleitung zu Straftaten;M;3;0;0;0;0;0;0;1;0;1;1;1;2;0;0;0;0;0;0;1;0;1
620004;Anleitung zu Straftaten;G;4;0;0;0;0;0;0;1;0;1;1;1;2;0;0;0;0;1;0;1;0;2
620005;Amtsanmaßung;W;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;4
620005;Amtsanmaßung;M;21;0;0;0;0;0;0;0;0;0;0;4;4;4;3;7;1;2;4;2;1;17
620005;Amtsanmaßung;G;25;0;0;0;0;0;0;0;0;0;0;4;4;4;3;7;2;4;4;3;1;21
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;M;12;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;0;7;1;1;0;11
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;G;14;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;7;1;1;1;13
620007;Verwahrungsbruch;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620007;Verwahrungsbruch;M;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
620007;Verwahrungsbruch;G;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
620009;Verstrickungsbruch, Siegelbruch;W;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;6
620009;Verstrickungsbruch, Siegelbruch;M;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;6;3;16
620009;Verstrickungsbruch, Siegelbruch;G;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;7;3;22
620010;Nichtanzeige geplanter Straftaten;W;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
620010;Nichtanzeige geplanter Straftaten;M;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
620010;Nichtanzeige geplanter Straftaten;G;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1
620011;Belohnung und Billigung von Straftaten;W;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
620011;Belohnung und Billigung von Straftaten;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
620011;Belohnung und Billigung von Straftaten;G;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;W;71;1;1;0;3;8;13;10;1;11;24;2;26;2;0;2;3;9;11;7;13;45
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;M;172;0;1;4;3;12;20;26;9;35;55;15;70;12;5;17;13;26;20;16;10;102
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;G;243;1;2;4;6;20;33;36;10;46;79;17;96;14;5;19;16;35;31;23;23;147
620014;Verstoß gegen Weisung während Führungsaufsicht;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620014;Verstoß gegen Weisung während Führungsaufsicht;M;21;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;5;8;6;0;0;21
620014;Verstoß gegen Weisung während Führungsaufsicht;G;21;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;5;8;6;0;0;21
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;W;201;0;0;0;0;2;2;8;16;24;26;20;46;12;4;16;13;47;31;34;14;155
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;M;968;0;1;0;1;3;5;19;43;62;67;89;156;62;72;134;141;260;158;86;33;812
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;G;1.169;0;1;0;1;5;7;27;59;86;93;109;202;74;76;150;154;307;189;120;47;967
621010;Öffentliche Aufforderung zu Straftaten;W;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;6
621010;Öffentliche Aufforderung zu Straftaten;M;17;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;1;2;0;5;5;16
621010;Öffentliche Aufforderung zu Straftaten;G;23;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;1;3;1;8;6;22
621040;Gefangenenbefreiung;W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
621040;Gefangenenbefreiung;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2
621040;Gefangenenbefreiung;G;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;3
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;W;194;0;0;0;0;2;2;8;16;24;26;20;46;12;4;16;13;46;29;31;13;148
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;M;949;0;1;0;1;3;5;19;43;62;67;88;155;60;70;130;140;258;157;81;28;794
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;G;1.143;0;1;0;1;5;7;27;59;86;93;108;201;72;74;146;153;304;186;112;41;942
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;W;77;0;0;0;0;0;0;3;7;10;10;6;16;9;2;11;6;17;16;11;0;61
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;M;493;0;1;0;1;0;2;13;18;31;33;43;76;33;41;74;81;124;78;46;14;417
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;G;570;0;1;0;1;0;2;16;25;41;43;49;92;42;43;85;87;141;94;57;14;478
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;W;120;0;0;0;0;2;2;5;9;14;16;15;31;3;2;5;7;29;14;21;13;89
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;M;506;0;0;0;1;3;4;8;29;37;41;51;92;28;31;59;68;150;84;38;15;414
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;G;626;0;0;0;1;5;6;13;38;51;57;66;123;31;33;64;75;179;98;59;28;503
622000;Hausfriedensbruch §§ 123, 124 StGB;W;484;0;2;0;3;11;16;17;39;56;72;37;109;19;12;31;25;75;80;79;85;375
622000;Hausfriedensbruch §§ 123, 124 StGB;M;1.771;0;1;5;4;41;51;93;131;224;275;198;473;89;80;169;163;304;240;220;202;1.298
622000;Hausfriedensbruch §§ 123, 124 StGB;G;2.255;0;3;5;7;52;67;110;170;280;347;235;582;108;92;200;188;379;320;299;287;1.673
622100;Hausfriedensbruch § 123 StGB;W;484;0;2;0;3;11;16;17;39;56;72;37;109;19;12;31;25;75;80;79;85;375
622100;Hausfriedensbruch § 123 StGB;M;1.771;0;1;5;4;41;51;93;131;224;275;198;473;89;80;169;163;304;240;220;202;1.298
622100;Hausfriedensbruch § 123 StGB;G;2.255;0;3;5;7;52;67;110;170;280;347;235;582;108;92;200;188;379;320;299;287;1.673
623000;Landfriedensbruch §§ 125, 125a StGB;W;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;8
623000;Landfriedensbruch §§ 125, 125a StGB;M;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;7;3;0;19
623000;Landfriedensbruch §§ 125, 125a StGB;G;27;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;10;12;3;0;27
623010;Landfriedensbruch § 125 StGB;W;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;8
623010;Landfriedensbruch § 125 StGB;M;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;7;3;0;19
623010;Landfriedensbruch § 125 StGB;G;27;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;10;12;3;0;27
624000;Vortäuschen einer Straftat § 145d StGB;W;86;0;0;0;0;3;3;6;5;11;14;6;20;2;2;4;12;21;9;13;7;66
624000;Vortäuschen einer Straftat § 145d StGB;M;158;0;0;0;0;2;2;12;9;21;23;24;47;6;6;12;15;24;26;22;12;111
624000;Vortäuschen einer Straftat § 145d StGB;G;244;0;0;0;0;5;5;18;14;32;37;30;67;8;8;16;27;45;35;35;19;177
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;W;9;0;0;0;0;1;1;1;1;2;3;0;3;0;1;1;3;2;0;0;0;6
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;M;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;2
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;G;12;0;0;0;0;1;1;1;1;2;3;1;4;0;1;1;3;3;0;0;1;8
624079;Vortäuschen einer sonstigen Straftat;W;58;0;0;0;0;1;1;4;4;8;9;5;14;2;0;2;7;12;7;10;6;44
624079;Vortäuschen einer sonstigen Straftat;M;101;0;0;0;0;2;2;11;3;14;16;13;29;1;2;3;8;17;17;16;11;72
624079;Vortäuschen einer sonstigen Straftat;G;159;0;0;0;0;3;3;15;7;22;25;18;43;3;2;5;15;29;24;26;17;116
624100;Vortäuschen eines Raubes;W;4;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;3
624100;Vortäuschen eines Raubes;M;14;0;0;0;0;0;0;0;2;2;2;5;7;2;0;2;3;1;1;0;0;7
624100;Vortäuschen eines Raubes;G;18;0;0;0;0;1;1;0;2;2;3;5;8;2;1;3;4;1;2;0;0;10
624200;Vortäuschen eines Diebstahls;W;16;0;0;0;0;0;0;1;0;1;1;1;2;0;0;0;2;7;1;3;1;14
624200;Vortäuschen eines Diebstahls;M;41;0;0;0;0;0;0;1;4;5;5;5;10;3;4;7;4;5;8;6;1;31
624200;Vortäuschen eines Diebstahls;G;57;0;0;0;0;0;0;2;4;6;6;6;12;3;4;7;6;12;9;9;2;45
624201;Vortäuschen eines Kfz-Diebstahls;W;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;4
624201;Vortäuschen eines Kfz-Diebstahls;M;8;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;0;1;2;0;7
624201;Vortäuschen eines Kfz-Diebstahls;G;12;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;3;2;1;3;0;11
624279;Vortäuschen eines sonstigen Diebstahls;W;12;0;0;0;0;0;0;1;0;1;1;1;2;0;0;0;1;5;1;2;1;10
624279;Vortäuschen eines sonstigen Diebstahls;M;33;0;0;0;0;0;0;1;4;5;5;4;9;2;3;5;2;5;7;4;1;24
624279;Vortäuschen eines sonstigen Diebstahls;G;45;0;0;0;0;0;0;2;4;6;6;5;11;2;3;5;3;10;8;6;2;34
626000;Gewaltdarstellung § 131 StGB;W;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
626000;Gewaltdarstellung § 131 StGB;M;12;0;0;0;1;3;4;3;0;3;7;1;8;1;0;1;0;3;0;0;0;4
626000;Gewaltdarstellung § 131 StGB;G;13;0;0;0;1;4;5;3;0;3;8;1;9;1;0;1;0;3;0;0;0;4
626079;Sonstige Gewaltdarstellung;W;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
626079;Sonstige Gewaltdarstellung;M;7;0;0;0;0;1;1;1;0;1;2;1;3;1;0;1;0;3;0;0;0;4
626079;Sonstige Gewaltdarstellung;G;8;0;0;0;0;2;2;1;0;1;3;1;4;1;0;1;0;3;0;0;0;4
626100;Gewaltdarstellung - Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
626100;Gewaltdarstellung - Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;M;5;0;0;0;1;2;3;2;0;2;5;0;5;0;0;0;0;0;0;0;0;0
626100;Gewaltdarstellung - Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;G;5;0;0;0;1;2;3;2;0;2;5;0;5;0;0;0;0;0;0;0;0;0
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;W;132;0;0;0;0;0;0;2;3;5;5;8;13;9;6;15;24;31;18;21;10;119
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;M;384;0;0;0;0;0;0;14;17;31;31;41;72;26;13;39;58;94;57;34;30;312
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;G;516;0;0;0;0;0;0;16;20;36;36;49;85;35;19;54;82;125;75;55;40;431
630010;Begünstigung;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
630010;Begünstigung;M;4;0;0;0;0;0;0;2;0;2;2;0;2;0;0;0;0;1;0;0;1;2
630010;Begünstigung;G;4;0;0;0;0;0;0;2;0;2;2;0;2;0;0;0;0;1;0;0;1;2
630020;Strafvereitelung;W;30;0;0;0;0;0;0;1;1;2;2;2;4;2;1;3;2;10;5;4;2;26
630020;Strafvereitelung;M;39;0;0;0;0;0;0;3;3;6;6;9;15;3;1;4;6;9;4;1;0;24
630020;Strafvereitelung;G;69;0;0;0;0;0;0;4;4;8;8;11;19;5;2;7;8;19;9;5;2;50
631000;Hehlerei von Kfz §§ 259-260a StGB;W;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;3
631000;Hehlerei von Kfz §§ 259-260a StGB;M;37;0;0;0;0;0;0;0;1;1;1;1;2;2;0;2;7;8;10;7;1;35
631000;Hehlerei von Kfz §§ 259-260a StGB;G;40;0;0;0;0;0;0;0;1;1;1;1;2;2;1;3;8;8;10;8;1;38
631079;Hehlerei von Kfz § 259 StGB;W;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;3
631079;Hehlerei von Kfz § 259 StGB;M;25;0;0;0;0;0;0;0;1;1;1;1;2;1;0;1;5;6;6;4;1;23
631079;Hehlerei von Kfz § 259 StGB;G;28;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;6;6;6;5;1;26
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;M;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;4
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;G;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;4
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;M;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;1;0;5
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;G;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;1;0;5
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;M;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;G;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
632000;Sonstige Hehlerei §§ 259-260a StGB;W;27;0;0;0;0;0;0;0;2;2;2;2;4;0;1;1;8;7;3;2;2;23
632000;Sonstige Hehlerei §§ 259-260a StGB;M;220;0;0;0;0;0;0;10;12;22;22;23;45;17;10;27;27;58;31;19;13;175
632000;Sonstige Hehlerei §§ 259-260a StGB;G;247;0;0;0;0;0;0;10;14;24;24;25;49;17;11;28;35;65;34;21;15;198
632079;Sonstige Hehlerei § 259 StGB;W;27;0;0;0;0;0;0;0;2;2;2;2;4;0;1;1;8;7;3;2;2;23
632079;Sonstige Hehlerei § 259 StGB;M;211;0;0;0;0;0;0;10;12;22;22;22;44;17;9;26;25;54;32;18;12;167
632079;Sonstige Hehlerei § 259 StGB;G;238;0;0;0;0;0;0;10;14;24;24;24;48;17;10;27;33;61;35;20;14;190
632100;Gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
632100;Gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;M;11;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;5;0;1;2;10
632100;Gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;G;11;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;5;0;1;2;10
632200;Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
632200;Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
632200;Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;W;72;0;0;0;0;0;0;1;0;1;1;4;5;7;3;10;13;14;10;14;6;67
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;M;86;0;0;0;0;0;0;0;1;1;1;9;10;4;2;6;18;18;12;7;15;76
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;G;158;0;0;0;0;0;0;1;1;2;2;13;15;11;5;16;31;32;22;21;21;143
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;W;86;4;0;1;2;6;13;4;1;5;18;3;21;2;4;6;3;16;12;13;15;65
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;M;293;2;2;3;14;8;29;20;16;36;65;21;86;7;10;17;21;48;40;42;39;207
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;G;379;6;2;4;16;14;42;24;17;41;83;24;107;9;14;23;24;64;52;55;54;272
640010;Fahrlässige Brandstiftung;W;53;4;0;1;1;1;7;0;0;0;7;1;8;1;2;3;2;13;8;6;13;45
640010;Fahrlässige Brandstiftung;M;144;2;1;1;6;2;12;2;1;3;15;7;22;5;5;10;8;22;20;30;32;122
640010;Fahrlässige Brandstiftung;G;197;6;1;2;7;3;19;2;1;3;22;8;30;6;7;13;10;35;28;36;45;167
640020;Fahrlässiges Herbeiführen einer Brandgefahr;W;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;4
640020;Fahrlässiges Herbeiführen einer Brandgefahr;M;9;0;0;0;0;0;0;3;1;4;4;0;4;0;0;0;0;3;0;1;1;5
640020;Fahrlässiges Herbeiführen einer Brandgefahr;G;13;0;0;0;0;0;0;3;1;4;4;0;4;0;1;1;1;4;1;1;1;9
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;W;30;0;0;0;1;5;6;4;1;5;11;2;13;1;1;2;0;3;3;7;2;17
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;M;141;0;1;2;8;6;17;16;14;30;47;14;61;2;5;7;13;23;20;11;6;80
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;G;171;0;1;2;9;11;23;20;15;35;58;16;74;3;6;9;13;26;23;18;8;97
641010;Vorsätzliche Brandstiftung;W;16;0;0;0;1;4;5;4;0;4;9;1;10;0;1;1;0;1;1;2;1;6
641010;Vorsätzliche Brandstiftung;M;84;0;1;2;6;6;15;15;7;22;37;10;47;0;3;3;3;14;9;7;1;37
641010;Vorsätzliche Brandstiftung;G;100;0;1;2;7;10;20;19;7;26;46;11;57;0;4;4;3;15;10;9;2;43
641020;Schwere Brandstiftung;W;14;0;0;0;0;3;3;0;1;1;4;1;5;0;0;0;0;2;2;4;1;9
641020;Schwere Brandstiftung;M;47;0;0;0;0;0;0;2;7;9;9;3;12;1;1;2;9;9;8;2;5;35
641020;Schwere Brandstiftung;G;61;0;0;0;0;3;3;2;8;10;13;4;17;1;1;2;9;11;10;6;6;44
641030;Besonders schwere Brandstiftung;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
641030;Besonders schwere Brandstiftung;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
641030;Besonders schwere Brandstiftung;G;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
641050;Vorsätzliches Herbeiführen einer Brandgefahr;W;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2
641050;Vorsätzliches Herbeiführen einer Brandgefahr;M;11;0;0;0;2;0;2;1;1;2;4;1;5;1;1;2;0;0;3;1;0;6
641050;Vorsätzliches Herbeiführen einer Brandgefahr;G;13;0;0;0;2;0;2;1;1;2;4;1;5;2;1;3;0;0;3;2;0;8
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;W;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;4;2;0;11
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;M;90;0;0;0;0;0;0;0;0;0;0;1;1;2;2;4;6;14;27;28;10;89
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;G;101;0;0;0;0;0;0;0;0;0;0;1;1;2;3;5;9;15;31;30;10;100
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;M;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;0;9
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;G;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;5;0;10
651100;Vorteilsannahme § 331 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651100;Vorteilsannahme § 331 StGB;M;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
651100;Vorteilsannahme § 331 StGB;G;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
651200;Bestechlichkeit § 332 StGB;W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
651200;Bestechlichkeit § 332 StGB;M;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;6
651200;Bestechlichkeit § 332 StGB;G;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;0;7
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;M;17;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;4;3;4;2;16
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;G;19;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;4;5;4;2;18
652100;Vorteilsgewährung § 333 StGB;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
652100;Vorteilsgewährung § 333 StGB;M;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2
652100;Vorteilsgewährung § 333 StGB;G;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2
652200;Bestechung § 334 StGB;W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
652200;Bestechung § 334 StGB;M;15;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;3;3;4;1;14
652200;Bestechung § 334 StGB;G;17;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;3;5;4;1;16
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;W;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;0;7
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;M;51;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;9;19;14;3;51
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;G;58;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;5;10;20;16;3;58
655001;Strafvereitelung im Amt;W;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
655001;Strafvereitelung im Amt;M;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;5;0;12
655001;Strafvereitelung im Amt;G;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;6;0;13
655002;Rechtsbeugung;W;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
655002;Rechtsbeugung;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655002;Rechtsbeugung;G;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
655006;Falschbeurkundung im Amt;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
